timestamp,node_id,node_name,pod_name,usage_cpu,usage_memory,elapsed_sec,simulated_hours
2025-02-24 15:28:29.271198,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,57533957,45656,585.471747,23.043224080122894
2025-02-24 15:28:31.293426,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,57533957,45656,587.493975,23.122815714021325
2025-02-24 15:28:33.318803,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,55113687,45532,589.519352,23.202531287483023
2025-02-24 15:28:35.345039,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,55113687,45532,591.545588,23.282280669799864
2025-02-24 15:28:37.371700,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,55113687,45532,593.572249,23.36204677943153
2025-02-24 15:28:39.399078,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,55113687,45532,595.599627,23.441841109027273
2025-02-24 15:28:41.425853,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,55113687,45532,597.626402,23.52161170551515
2025-02-24 15:28:43.447536,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,55113687,45532,599.648085,23.601181889092217
2025-02-24 15:28:45.474479,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,55113687,45532,601.675028,23.68095909778925
2025-02-24 15:28:47.501656,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,50512222,45600,603.702205,23.760745516349036
2025-02-24 15:28:49.528896,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,50512222,45600,605.729445,23.84053441448726
2025-02-24 15:28:51.556240,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,50512222,45600,607.756789,23.920327405897808
2025-02-24 15:28:53.580525,1f4669df-f1ac-4f87-9eac-abf76b4e93cf,clever-tarek-w1,recommendationservice-7fd87c699b-lcrlq,50512222,45600,609.781074,24.0
